ensembl_gene_id	external_gene_name	entrezgene_id
YLR405W	DUS4	851121
YPR017C	DSS4	856128
YER163C	GCG1	856910
YBR069C	TAT1	852361
YNL305C	BXI1	855411
YDR382W	RPP2B	851990
YDR407C	TRS120	852016
YDR244W	PEX5	851831
YKR104W		853979
YGL020C	GET1	852864
YDR475C	JIP4	852086
YPL131W	RPL5	855972
YNR067C	DSE4	855804
YPL116W	HOS3	855987
YOR273C	TPO4	854447
YIL097W	FYV10	854710
YNR070W	PDR18	855807
YGL193C		852682
YMR044W	IOC4	855061
YGL224C	SDT1	852648
YER003C	PMI40	856720
YDR291W	HRQ1	851885
YDR277C	MTH1	851870
YNL086W	SNN1	855638
YGR053C		852944
YPL034W		856072
YNL050C		855677
YLR419W		851137
YLL031C	GPI13	850628
YFL014W	HSP12	850532
YOR113W	AZF1	854280
YFR026C	ULI1	850583
YIL118W	RHO3	854688
YLR065C	ENV10	850754
YDL082W	RPL13A	851477
YDL241W		851356
YKR103W	NFT1	853978
YBL003C	HTA2	852283
YLL023C	POM33	850637
YLL034C	RIX7	850625
YNL117W	MLS1	855606
YNL040W		855688
YOR381W	FRE3	854563
YBR200W-A		1466449
YGL129C	RSM23	852748
YHR204W	MNL1	856611
YMR086W	SEG1	855110
YBR217W	ATG12	852518
YKL077W		853785
YCL026C-A	FRM2	850332
YPR143W	RRP15	856264
YIL051C	MMF1	854760
YJL070C		853375
YML115C	VAN1	854925
YPL280W	HSP32	855849
YKL224C	PAU16	853656
YGR276C	RNH70	853193
YFL062W	COS4	850482
YBL039C	URA7	852241
YBL042C	FUI1	852238
YGL136C	MRM2	852741
YFL059W	SNZ3	850485
YMR132C	JLP2	855162
YJR021C	REC107	853478
YFR041C	ERJ5	850602
YMR099C		855125
YDL092W	SRP14	851466
YDR166C	SEC5	851744
YGR148C	RPL24B	853051
YGL194C-A		3799973
YJL161W	FMP33	853279
YGL243W	TAD1	852608
YJL201W	ECM25	853229
YGR081C	SLX9	852972
YBR255C-A	RCF3	852558
YPR148C		856271
YOL076W	MDM20	854079
YCR021C	HSP30	850385
YPL186C	UIP4	855916
YKL201C	MNN4	853634
YER128W	VFA1	856865
YLR187W	SKG3	850884
YJR093C	FIP1	853555
YOR060C	SLD7	854226
YDR499W	LCD1	852110
YGL227W	VID30	852624
YPR112C	MRD1	856228
YHR164C	DNA2	856569
YFL003C	MSH4	850545
YKR093W	PTR2	853968
YHR074W	QNS1	856473
YPL052W	OAZ1	856055
YOL113W	SKM1	854036
YLR197W	NOP56	850894
YBL059C-A	CMC2	852220
YBR053C		852342
YHR161C	YAP1801	856566
YOR008C-A		854171
YLR357W	RSC2	851071
YJR019C	TES1	853477
YLR423C	ATG17	851142
YBL010C		852273
YOR253W	NAT5	854427
YJR034W	PET191	853491
YOR213C	SAS5	854388
YGR191W	HIP1	853104
YNR071C		855808
YOL110W	SHR5	854039
YDR003W	RCR2	851566
YDR120C	TRM1	851698
YMR095C	SNO1	855120
YJR084W		853546
YDL140C	RPO21	851415
YGR200C	ELP2	853114
YDR179C	CSN9	851759
YDL165W	CDC36	851389
YPL061W	ALD6	856044
YDL244W	THI13	851353
YNL275W	BOR1	855446
YJL002C	OST1	853455
YOR098C	NUP1	854265
YOL056W	GPM3	854098
YKL048C	ELM1	853818
YFR029W	PTR3	850587
YGR091W	PRP31	852983
YDR240C	SNU56	851827
YER030W	CHZ1	856752
YHL044W		856341
YGL138C		852739
YPR135W	CTF4	856254
YPL196W	OXR1	855905
YLR099W-A	MIM2	850789
YLR126C		850817
YHR007C-A		1466526
YJL050W	MTR4	853397
YER178W	PDA1	856925
YPL255W	BBP1	855820
YAL063C	FLO9	851236
YJL104W	PAM16	853340
YGL194C	HOS2	852681
YHR078W		856477
YDR091C	RLI1	851665
YJL037W	IRC18	853414
YGR146C-A		1466459
YNL308C	KRI1	855408
YLR176C	RFX1	850873
YOR328W	PDR10	854506
YKL125W	RRN3	853734
YOR070C	GYP1	854236
YMR134W	ERG29	855164
YJR080C	AIM24	853543
YDR391C		852000
YOR126C	IAH1	854293
YOR243C	PUS7	854417
YCR079W	PTC6	850441
YHL021C	AIM17	856365
YDL022W	GPD1	851539
YDL019C	OSH2	851543
YLR393W	ATP10	851109
YLR368W	MDM30	851083
YGR255C	COQ6	853170
YKL038W	RGT1	853828
YNL071W	LAT1	855653
YLR143W	DPH6	850835
YGL016W	KAP122	852868
YER093C	TSC11	856828
YPL020C	ULP1	856087
YDR096W	GIS1	851670
YHR170W	NMD3	856575
YHR141C	RPL42B	855560
YHR141C	RPL42B	856544
YGR208W	SER2	853122
YNL149C	PGA2	855573
YJL179W	PFD1	853260
YER072W	VTC1	856803
YMR089C	YTA12	855114
YJR153W	PGU1	853618
YBR101C	FES1	852397
YMR284W	YKU70	855328
YJL163C		853276
YJL093C	TOK1	853352
YOR193W	PEX27	854368
YLR186W	EMG1	850883
YHR086W-A		1466529
YCL059C	KRR1	850298
YKL148C	SDH1	853709
YDL213C	NOP6	851313
YNL192W	CHS1	855529
YPL246C	RBD2	855830
YDR339C	FCF1	851939
YNL295W	MRX6	855421
YDR415C		852024
YOL002C	IZH2	854160
YMR077C	VPS20	855101
YNL334C	SNO2	855382
YEL076C		856633
YDL075W	RPL31A	851484
YMR203W	TOM40	855243
YOR332W	VMA4	854509
YJL172W	CPS1	853267
YPL189W	GUP2	855912
YPR034W	ARP7	856146
YIL070C	MAM33	854740
YKL022C	CDC16	853846
YOR072W-B		1466483
YGR032W	GSC2	852920
YOL036W		854120
YMR142C	RPL13B	855173
YAR018C	KIN3	851273
YCR032W	BPH1	850398
YOR293C-A		1466486
YLL054C		850672
YOR326W	MYO2	854504
YOR316C	COT1	854494
YML078W	CPR3	854897
YGR284C	ERV29	853201
YKL051W	SFK1	853815
YPR189W	SKI3	856319
YOL042W	NGL1	854115
YGL106W	MLC1	852772
YPR203W		856333
YPR111W	DBF20	856227
YPL184C	MRN1	855917
YDR045C	RPC11	851615
YDR231C	COX20	851817
YLR341W	SPO77	851054
YGR252W	GCN5	853167
YDL149W	ATG9	851406
YNL024C-A	KSH1	1466516
YKL007W	CAP1	853862
YMR283C	RIT1	855326
YOR163W	DDP1	854334
YPR115W	RGC1	856231
YKL140W	TGL1	853717
YKL117W	SBA1	853743
YIL132C	CSM2	854674
YJL132W		853309
YPL087W	YDC1	856018
YPR049C	ATG11	856162
YBR034C	HMT1	852322
YNL009W	IDP3	855723
YDL104C	QRI7	851454
YIL017C	VID28	854795
YLR068W	FYV7	850757
YHR131C		856532
YIL057C	RGI2	854753
YOR373W	NUD1	854555
YJL058C	BIT61	853388
YAL017W	PSK1	851216
YLR256W	HAP1	850958
YMR211W	DML1	855251
YER018C	SPC25	856738
YNR028W	CPR8	855762
YJL171C	TOH1	853268
YDL145C	COP1	851410
YPL169C	MEX67	855934
YIL105C	SLM1	854701
YBR261C	TAE1	852564
YOR260W	GCD1	854434
YJL106W	IME2	853338
YLR362W	STE11	851076
YER010C		856728
YOR296W		854471
YPL107W		855997
YDL115C	IWR1	851442
YER081W	SER3	856814
YLR131C	ACE2	850822
YLR099C	ICT1	850788
YHR001W	OSH7	856389
YNL029C	KTR5	855703
YKR066C	CCP1	853940
YLR409C	UTP21	851125
YHR208W	BAT1	856615
YLL001W	DNM1	850686
YIR033W	MGA2	854851
YNL217W		855504
YAL060W	BDH1	851239
YGL120C	PRP43	852757
YDL073W	AHK1	851486
YPL147W	PXA1	855956
YLR288C	MEC3	850995
YIR014W		854831
YDR026C	NSI1	851590
YDR414C	ERD1	852023
YML050W	AIM32	854955
YER111C	SWI4	856847
YGL225W	VRG4	852647
YOL132W	GAS4	853988
YNL087W	TCB2	855637
YML069W	POB3	854933
YPL160W	CDC60	855943
YGL070C	RPB9	852810
YDR155C	CPR1	851733
YDR011W	SNQ2	851574
YDR236C	FMN1	851822
YNL195C		855526
YBL027W	RPL19B	852254
YBL027W	RPL19B	852379
YNL291C	MID1	855425
YMR073C	IRC21	855095
YPR020W	ATP20	856131
YGR266W		853182
YMR143W	RPS16A	855174
YMR143W	RPS16A	851476
YML023C	NSE5	854985
YDL007W	RPT2	851557
YPL166W	ATG29	855937
YGR204W	ADE3	853118
YPR113W	PIS1	856229
YPR199C	ARR1	856329
YDR028C	REG1	851592
YHR148W	IMP3	856553
YNR007C	ATG3	855741
YOR369C	RPS12	854551
YJL079C	PRY1	853366
Q0250	COX2	854622
YPR129W	SCD6	856247
YJL223C	PAU1	853232
YJL223C	PAU1	854631
YFR034C	PHO4	850594
YOL097W-A		1466475
YJL164C	TPK1	853275
YML026C	RPS18B	852061
YML026C	RPS18B	854982
YER149C	PEA2	856892
YIL004C	BET1	854813
YAL055W	PEX22	851244
YNL311C	SKP2	855405
YKL207W		853628
YDL116W	NUP84	851441
YLR191W	PEX13	850888
YEL052W	AFG1	856658
YDR397C	NCB2	852006
YGR270W	YTA7	853186
YDR536W	STL1	852149
YMR297W	PRC1	855343
YFR018C		850573
YEL060C	PRB1	856649
YMR200W	ROT1	855240
YER189W		856939
YOR380W	RDR1	854562
YLR074C	BUD20	850763
YER185W	PUG1	856934
YDL052C	SLC1	851508
YGL204C		852669
YMR232W	FUS2	855272
YER190W	YRF1-2	856940
YCR066W	RAD18	850430
YJR063W	RPA12	853526
YKL084W	HOT13	853778
YPR006C	ICL2	856114
YGR211W	ZPR1	853125
YHR175W	CTR2	856580
YDR326C	YSP2	851926
YOR196C	LIP5	854371
YLL006W	MMM1	850654
YPR056W	TFB4	856169
YOR350C	MNE1	854532
YOL137W	BSC6	853983
YAR027W	UIP3	851279
YBR230C	OM14	852531
YPL223C	GRE1	855878
YCR035C	RRP43	850401
YGL174W	BUD13	852701
YDL033C	SLM3	851529
YLR443W	ECM7	851164
YOR122C	PFY1	854289
YJL149W	DAS1	853292
YOR256C	TRE2	854430
YAL030W	SNC1	851203
YBR040W	FIG1	852328
YPR010C-A		5142379
YER012W	PRE1	856731
YKL035W	UGP1	853830
YLR325C	RPL38	851035
YDR398W	UTP5	852007
YMR201C	RAD14	855241
YCR002C	CDC10	850358
YDL031W	DBP10	851530
YLR080W	EMP46	850769
YHR113W	APE4	856513
YFL068W		850476
YLR145W	RMP1	850837
YEL016C	NPP2	856699
YOL094C	RFC4	854059
YIL169C		854637
YOR336W	KRE5	854514
YHR085W	IPI1	856485
YNL002C	RLP7	855730
YMR066W	SOV1	855088
YLR058C	SHM2	850747
YMR016C	SOK2	855030
YGR288W	MAL13	853205
YMR031C	EIS1	855047
YBR025C	OLA1	852313
YDL077C	VAM6	851482
YLR210W	CLB4	850907
YGL100W	SEH1	852778
YDL135C	RDI1	851420
YGL014W	PUF4	852870
YKL027W	TCD2	853841
YGL065C	ALG2	852815
YDR064W	RPS13	851636
YBL060W	YEL1	852219
YGR126W		853027
YOR174W	MED4	854345
YER040W	GLN3	856763
YOR275C	RIM20	854449
YPL254W	HFI1	855821
YPR088C	SRP54	856203
YDL072C	YET3	851487
YDL012C		851550
YNL052W	COX5A	855675
YDR482C	CWC21	852093
YMR262W		855304
YDL070W	BDF2	851488
YHR160C	PEX18	856565
YBL054W	TOD6	852226
YLR343W	GAS2	851056
YJL117W	PHO86	853325
YIL005W	EPS1	854812
YKR079C	TRZ1	853954
YDR410C	STE14	852019
YNR039C	ZRG17	855775
YKR018C		853888
YEL026W	SNU13	856687
YOR044W	IRC23	854209
YMR300C	ADE4	855346
YPL058C	PDR12	856049
YLL015W	BPT1	850645
YDL022C-A		13393611
YML082W		854892
YKR089C	TGL4	853964
YKL116C	PRR1	853744
YGL018C	JAC1	852866
YOR346W	REV1	854527
YBR010W	HHT1	855700
YBR010W	HHT1	852295
YFL045C	SEC53	850499
YEL021W	URA3	856692
YBR067C	TIP1	852359
YLR406C-A		1466423
YDR432W	NPL3	852042
YOR014W	RTS1	854179
YLR007W	NSE1	850693
YBR238C		852540
YER076C		856809
YBR047W	FMP23	852336
YNL162W-A		855559
YJL060W	BNA3	853386
YOL069W	NUF2	854085
YLR323C	CWC24	851033
YOR298C-A	MBF1	854474
YNL007C	SIS1	855725
YBR142W	MAK5	852439
YDL232W	OST4	851366
YHR026W	VMA16	856421
YDL159W-A		851395
YNL035C		855695
YDR115W	MRX14	851692
YCL048W	SPS22	850309
YMR064W	AEP1	855086
YDR169C	STB3	851747
YBL091C	MAP2	852187
YPR200C	ARR2	856330
YFR009W	GCN20	850561
YNL317W	PFS2	855399
YBL093C	ROX3	852184
YLR266C	PDR8	850971
YKL155C	RSM22	853701
YAR007C	RFA1	851266
YHL048C-A		1466524
YIL106W	MOB1	854700
YGL068W	MNP1	852811
YPR172W		856302
YML011C	RAD33	854998
YNL001W	DOM34	855731
YLL055W	YCT1	850671
YKL214C	YRA2	853666
YOR194C	TOA1	854369
YER115C	SPR6	856851
YHR059W	FYV4	856456
YKL039W	PTM1	853827
YOR002W	ALG6	854163
YDR478W	SNM1	852089
YJL146W	IDS2	853295
YDR206W	EBS1	851787
YPR108W	RPN7	856223
YLR278C		850984
YMR111C		855138
YKR101W	SIR1	853976
YMR097C	MTG1	855122
YDR014W	RAD61	851577
YOR394W	PAU21	855847
YOR394W	PAU21	854576
YDR457W	TOM1	852068
YOR017W	PET127	854182
YNL094W	APP1	855630
YDR083W	RRP8	851656
YBL007C	SLA1	852276
YKR013W	PRY2	853882
YDL171C	GLT1	851383
YBL064C	PRX1	852215
YEL007W	MIT1	856711
YBL088C	TEL1	852190
YPL127C	HHO1	855976
YLR033W	RSC58	850720
YJL136C	RPS21B	853305
YDL004W	ATP16	851560
YPR002W	PDH1	856108
YBR023C	CHS3	852311
YOR268C		854442
YLR271W	CMG1	850976
YGR177C	ATF2	853088
YHL039W	EFM1	856346
YGR296W	YRF1-3	855846
YGR296W	YRF1-3	853213
Q0075	AI5_BETA	854599
YGR068C	ART5	852960
YOR142W	LSC1	854310
YLR096W	KIN2	850785
YHL043W	ECM34	856342
YKR042W	UTH1	853916
YHR024C	MAS2	856419
YDR065W	RRG1	851637
YKL191W	DPH2	853643
YMR110C	HFD1	855137
YGR217W	CCH1	853131
YGR035W-A		1466457
YLR234W	TOP3	850935
YBR002C	RER2	852287
YMR157C	AIM36	855189
YPL266W	DIM1	855862
YBR246W	RRT2	852548
YGL167C	PMR1	852709
YJR161C	COS5	853626
YGR050C		852941
YPL081W	RPS9A	856024
YPL225W		855876
YJR140C	HIR3	853605
YER070W	RNR1	856801
YLR262C	YPT6	850966
YGR187C	HGH1	853099
YBR147W	RTC2	852444
YOR330C	MIP1	854508
YPL155C	KIP2	855948
YGL169W	SUA5	852707
YIL149C	MLP2	854657
YIL147C	SLN1	854659
YJL221C	IMA4	854635
YJL221C	IMA4	853235
YCL069W	VBA3	850290
YML074C	FPR3	854901
YJR030C	RBH2	853487
YDR111C	ALT2	851690
YDR128W	MTC5	851706
YER080W	AIM9	856813
YER052C	HOM3	856778
YHR033W		856428
YDR159W	SAC3	851737
YBL029C-A		852251
YOL151W	GRE2	854014
YBL063W	KIP1	852216
YKL104C	GFA1	853757
YEL068C		856641
YLL005C	SPO75	850655
YDR118W	APC4	851696
YCL057W	PRD1	850301
YER132C	PMD1	856869
Q0140	VAR1	854586
YOL138C	RTC1	853982
YML021C	UNG1	854987
YPL210C	SRP72	855891
YNL122C		855601
YDL234C	GYP7	851364
YLR014C	PPR1	850701
YLR404W		851120
YHR119W	SET1	856519
YOL019W		854141
YMR183C	SSO2	855221
YDL098C	SNU23	851460
YLR153C	ACS2	850846
YBR013C		852300
YFR032C-B		1466402
YLR078C	BOS1	850767
YMR161W	HLJ1	855196
YNL058C		855667
YER047C	SAP1	856771
YDL010W	GRX6	851551
YNL313C	EMW1	855403
YDL065C	PEX19	851494
YDR349C	YPS7	851950
YKL034W	TUL1	853832
YDR050C	TPI1	851620
YDR284C	DPP1	851878
YOR311C	DGK1	854488
YMR030W-A		1466499
YNL025C	SSN8	855706
YHR146W	CRP1	856551
YHR195W	NVJ1	856602
YKR006C	MRPL13	853875
YGR075C	PRP38	852966
YDR528W	HLR1	852141
YCR020C	PET18	850382
YKL073W	LHS1	853789
YCL054W-A	RDT1	23547378
YJL084C	ALY2	853361
YER170W	ADK2	856917
YBR149W	ARA1	852446
YFR044C	DUG1	850605
YDL138W	RGT2	851417
YJL010C	NOP9	853445
YGL153W	PEX14	852724
YGL146C	RRT6	852731
YCR011C	ADP1	850369
YLL021W	SPA2	850639
YBR193C	MED8	852492
YPR180W	AOS1	856310
YHR086W	NAM8	856486
YDR545W	YRF1-1	851189
YDR545W	YRF1-1	852158
YDR545W	YRF1-1	854577
YLR150W	STM1	850843
YNR075W	COS10	855812
YDR253C	MET32	851840
YDL112W	TRM3	851446
YGR237C		853152
YNL309W	STB1	855407
YNR015W	SMM1	855749
YKL086W	SRX1	853776
YPR151C	SUE1	856274
YLR200W	YKE2	850897
YJR115W		853579
YGR085C	RPL11B	852976
YNL008C	ASI3	855724
YPR174C		856304
YLR427W	MAG2	851147
YGL240W	DOC1	852611
YKL024C	URA6	853844
YNL116W	DMA2	855607
YDL142C	CRD1	851413
YPR033C	HTS1	856145
YNL165W		855556
YGR157W	CHO2	853061
YDR316W	OMS1	851911
YCL004W	PGS1	850352
YLR301W	HRI1	851008
YOR032C	HMS1	854197
YJL051W	IRC8	853396
YIL071C	PCI8	854739
YJR092W	BUD4	853554
YDR428C	BNA7	852038
YPR100W	MRPL51	856214
YMR100W	MUB1	855126
YDR246W	TRS23	851833
YOR308C	SNU66	854485
YNL234W		855487
YDR354W	TRP4	851956
YMR275C	BUL1	855318
YIL064W	EFM4	854746
YBR237W	PRP5	852539
YPR057W	BRR1	856170
YPL200W	CSM4	855901
YBL106C	SRO77	852168
YPL162C		855941
YOR004W	UTP23	854165
YPR080W	TEF1	852415
YPR080W	TEF1	856195
YPR004C	AIM45	856112
YDR373W	FRQ1	851979
YJR119C	JHD2	853583
YGL210W	YPT32	852662
YAR003W	SWD1	851265
YJR060W	CBF1	853523
YPR157W	TDA6	856280
YNL041C	COG6	855687
YDR343C	HXT6	851944
YOR140W	SFL1	854307
YIL128W	MET18	854678
YDR264C	AKR1	851857
YPR124W	CTR1	856241
YOR266W	PNT1	854440
YKL063C		853802
YOR202W	HIS3	854377
YHR135C	YCK1	856537
YKL138C	MRPL31	853720
YJL011C	RPC17	853442
YAL038W	CDC19	851193
YGR152C	RSR1	853056
YER141W	COX15	856884
YEL004W	YEA4	856714
YDL214C	PRR2	851312
YFL050C	ALR2	850494
YKR074W	AIM29	853949
YDR501W	PLM2	852112
YGR166W	TRS65	853076
YBR155W	CNS1	852452
YBR207W	FTH1	852506
YKL221W	MCH2	853659
YNL269W	BSC4	855452
YOL011W	PLB3	854151
YMR079W	SEC14	855103
YFR049W	YMR31	850610
YAL042W	ERV46	851256
YHR056C	RSC30	856453
YDL119C	HEM25	851439
YLR030W		850717
YOR008C	SLG1	854170
YMR242W-A		1466505
YHR105W	YPT35	856505
YJL216C	IMA5	853214
YLR414C	PUN1	851132
YNR013C	PHO91	855747
YHR100C	GEP4	856500
YIL131C	FKH1	854675
YLR144C	ACF2	850836
YKL041W	VPS24	853825
YHL036W	MUP3	856349
YGL222C	EDC1	852650
YAL010C	MDM10	851223
YOR119C	RIO1	854286
YIL110W	HPM1	854696
YKL100C	YPF1	853761
YGR084C	MRP13	852975
YGR230W	BNS1	853145
YER043C	SAH1	856766
YKL129C	MYO3	853729
YDR198C	RKM2	851779
YNL055C	POR1	855669
YBR169C	SSE2	852467
YNL213C	RRG9	855508
YMR167W	MLH1	855203
YCL037C	SRO9	850320
YDR294C	DPL1	851888
YGL196W	DSD1	852679
YOR130C	ORT1	854297
YPL097W	MSY1	856007
YER116C	SLX8	856852
YDR180W	SCC2	851761
YPL263C	KEL3	855865
YDR448W	ADA2	852059
YBR214W	SDS24	852515
YOR251C	TUM1	854425
YKR095W	MLP1	853970
YEL018W	EAF5	856696
YLR077W	FMP25	850766
YBR117C	TKL2	852414
YER123W	YCK3	856860
YOR342C		854520
YFR013W	IOC3	850567
YFR055W	IRC7	850616
YDR287W	INM2	851881
YFL041W-A		1466401
YCL039W	GID7	850318
YGL084C	GUP1	852796
YIL011W	TIR3	854804
YOR376W-A		1466488
YCR083W	TRX3	850444
YMR294W	JNM1	855339
YNL273W	TOF1	855448
YOR068C	VAM10	854234
YLR261C	VPS63	850965
YKL124W	SSH4	853735
YPL133C	RDS2	855970
YGL162W	SUT1	852714
YIL159W	BNR1	854647
YNR062C		855799
YLR135W	SLX4	850826
YGR188C	BUB1	853100
YPL267W	ACM1	855861
YDL233W	MFG1	851365
YMR156C	TPP1	855188
YBL098W	BNA4	852179
YMR080C	NAM7	855104
YPL045W	VPS16	856062
YGL113W	SLD3	852765
YNL206C	RTT106	855515
YLR156W		850856
YLR156W		850851
YLR156W		850858
YML060W	OGG1	854942
YDR365C	ESF1	851969
YOR229W	WTM2	854404
YBL002W	HTB2	852284
YBL082C	ALG3	852196
YLR346C	CIS1	851060
YKR025W	RPC37	853895
YER177W	BMH1	856924
YOR387C		854569
YBR252W	DUT1	852554
YDR416W	SYF1	852025
YLR276C	DBP9	850982
YBR041W	FAT1	852329
YER150W	SPI1	856893
YGR031W	IMO32	852919
YFR014C	CMK1	850568
YDR219C	MFB1	851805
YGL176C		852699
YHR088W	RPF1	856488
YMR302C	YME2	855348
YCR086W	CSM1	850447
YMR098C	ATP25	855123
YOR112W	CEX1	854279
YBR285W		852588
YMR065W	KAR5	855087
YBR068C	BAP2	852360
YHR065C	RRP3	856462
YAR035W	YAT1	851285
YKR001C	VPS1	853870
YJR108W	ABM1	853572
YDR377W	ATP17	851983
YLR285W	NNT1	850991
YLR045C	STU2	850734
YIL134W	FLX1	854672
YLR190W	MMR1	850887
YGL025C	PGD1	852860
YNR032W	PPG1	855766
YGR271W	SLH1	853187
YLR020C	YEH2	850707
YML100W-A		1466496
YBR059C	AKL1	852351
YML049C	RSE1	854956
YKR078W		853953
YOR372C	NDD1	854554
YOR159C	SME1	854330
YMR052W	FAR3	855073
YMR120C	ADE17	855149
YCL029C	BIK1	850328
YGL022W	STT3	852862
YPL202C	AFT2	855899
YER071C	TDA2	856802
YGR279C	SCW4	853196
YOR227W	HER1	854402
YPL140C	MKK2	855963
YJL194W	CDC6	853244
YER176W	ECM32	856923
YBR085W	AAC3	852380
YDL079C	MRK1	851480
YOR085W	OST3	854252
YOL101C	IZH4	854052
YLR089C	ALT1	850778
YJL047C	RTT101	853400
YOL152W	FRE7	854013
YDR427W	RPN9	852037
YER145C	FTR1	856888
YDL044C	MTF2	851517
YJL030W	MAD2	853422
YPR036W-A	SPO24	856149
YMR246W	FAA4	855288
YLL046C	RNP1	850680
YOL073C	DSC2	854081
YML133C		854906
YKR007W	MEH1	853876
YBR245C	ISW1	852547
YPL144W	POC4	855959
YOR048C	RAT1	854213
YGR125W		853026
YNL224C	SQS1	855497
YBR065C	ECM2	852357
YLR449W	FPR4	851170
YLL063C	AYT1	850663
YIR019C		854836
YOR154W	SLP1	854325
YFL046W	FMP32	850498
YDR466W	PKH3	852077
YLL008W	DRS1	850652
YMR096W	SNZ1	855121
YJL159W	HSP150	853281
YDR109C		851687
YPL123C	RNY1	855980
YNL072W	RNH201	855652
YAL026C	DRS2	851207
YAL014C	SYN8	851219
YGR163W	GTR2	853072
YHR054C		856451
YIL067C		854743
YDL024C	DIA3	851537
YGL094C	PAN2	852786
YGR131W	FHN1	853032
YKL198C	PTK1	853635
YCL028W	RNQ1	850329
YOR036W	PEP12	854201
YLR073C	RFU1	850762
YHR169W	DBP8	856574
YHR079C	IRE1	856478
YBR084W	MIS1	852378
YER035W	EDC2	856757
YPL054W	LEE1	856053
YGR248W	SOL4	853163
YER142C	MAG1	856885
YPR121W	THI22	856239
YFL013C	IES1	850534
YHR016C	YSC84	856409
YOR284W	HUA2	854458
YJL193W		853246
YJL176C	SWI3	853264
YHR002W	LEU5	856391
YDR204W	COQ4	851785
YNL048W	ALG11	855679
YHR172W	SPC97	856577
YNL199C	GCR2	855522
YDR079C-A	TFB5	851652
YBR271W	EFM2	852574
YPL213W	LEA1	855888
YJR045C	SSC1	853503
YNL003C	PET8	855729
YCR094W	CDC50	850456
YNL323W	LEM3	855393
YEL062W	NPR2	856647
YPR019W	MCM4	856130
YHL006C	SHU1	856383
YGR029W	ERV1	852916
YHL025W	SNF6	856360
YGL125W	MET13	852752
YJR135W-A	TIM8	853600
YGR038W	ORM1	852926
YGR008C	STF2	852891
YNR068C		855805
YNL145W	MFA2	855577
YHR165C	PRP8	856570
YIL108W		854698
YOR209C	NPT1	854384
YFL024C	EPL1	850520
YOR204W	DED1	854379
YJR014W	TMA22	853471
YDR352W	YPQ2	851954
YMR160W		855195
YLR425W	TUS1	851145
YKR022C	NTR2	853892
YBR216C	YBP1	852517
YLR023C	IZH3	850710
YNR064C		855801
YPR118W	MRI1	856234
YKL081W	TEF4	853781
YJL173C	RFA3	853266
YCR020W-B	HTL1	850384
YOR009W	TIR4	854173
YGL216W	KIP3	852655
YGL155W	CDC43	852722
YJR009C	TDH2	853465
YLR378C	SEC61	851095
YGR250C	RIE1	853165
YML005W	TRM12	855008
YBL068W	PRS4	852211
YLL062C	MHT1	850664
YKR027W	BCH2	853898
YIR002C	MPH1	854818
YPR134W	MSS18	856253
YDR066C	RTR2	851638
YCL026C-B	HBN1	850331
YNL080C	EOS1	855644
YML127W	RSC9	854912
YDR487C	RIB3	852098
YAL062W	GDH3	851237
YKR068C	BET3	853942
YCL034W	LSB5	850323
YPR051W	MAK3	856163
YIL153W	RRD1	854653
YDR513W	GRX2	852124
YPL039W		856068
YAL023C	PMT2	851210
YER002W	NOP16	856719
YGR195W	SKI6	853109
YMR025W	CSI1	855040
YLR214W	FRE1	850911
YBR044C	TCM62	852332
YCR005C	CIT2	850361
YDR057W	YOS9	851627
YLR027C	AAT2	850714
YOR001W	RRP6	854162
YDR036C	EHD3	851606
YPR009W	SUT2	856118
YPL172C	COX10	855931
YOR099W	KTR1	854266
YHR035W	NEL1	856430
YDL083C	RPS16B	855174
YDL083C	RPS16B	851476
YJR048W	CYC1	853507
YIR001C	SGN1	854817
YPR149W	NCE102	856272
YKL065W-A		3799975
YNL194C		855527
YPL042C	SSN3	856065
YBL071C-B		1466440
YOR216C	RUD3	854391
YOR132W	VPS17	854300
YNL190W		855531
YKR080W	MTD1	853955
YHR039C-A	VMA10	856435
YIL123W	SIM1	854683
YBR090C		852387
YJR145C	RPS4A	856610
YJR145C	RPS4A	853610
YGR149W	GPC1	853052
YJR002W	MPP10	853458
YHR048W	YHK8	856444
YDR381C-A		851989
YDR077W	SED1	851649
YHL029C	OCA5	856356
YGL104C	VPS73	852774
YKR044W	UIP5	853918
YGL166W	CUP2	852710
YFL034W	MIL1	850510
YMR286W	MRPL33	855330
YDR238C	SEC26	851824
YHR186C	KOG1	856593
YCR092C	MSH3	850454
YHR106W	TRR2	856506
YGL170C	SPO74	852705
YGR097W	ASK10	852989
YLL052C	AQY2	850674
YMR199W	CLN1	855239
YOR295W	UAF30	854470
YIL133C	RPL16A	854673
YDL086W		851472
YNR051C	BRE5	855787
YBR230W-A		2777172
YAL063C-A		1466427
YML091C	RPM2	854883
YMR136W	GAT2	855167
YNR045W	PET494	855781
YPR110C	RPC40	856226
YKL217W	JEN1	853663
YKR102W	FLO10	853977
YKR085C	MRPL20	853960
YJR008W	MHO1	853464
YLR304C	ACO1	851013
YGR021W		852904
YNL248C	RPA49	855473
YPL004C	LSP1	856103
YBR176W	ECM31	852474
YDL006W	PTC1	851558
YDL076C	RXT3	851483
YPR058W	YMC1	856171
YIL002W-A		1466493
Q0255		854623
YOL149W	DCP1	854016
YIR022W	SEC11	854840
YDR265W	PEX10	851858
YNL042W-B		1466515
YOR059C		854225
